Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,4/13/2015 19:00,2015,4,13,19,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/13/2015 20:00,2015,4,13,20,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/13/2015 21:00,2015,4,13,21,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/13/2015 22:00,2015,4,13,22,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/13/2015 23:00,2015,4,13,23,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 0:00,2015,4,14,0,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 1:00,2015,4,14,1,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 2:00,2015,4,14,2,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 3:00,2015,4,14,3,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 4:00,2015,4,14,4,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 5:00,2015,4,14,5,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 6:00,2015,4,14,6,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 7:00,2015,4,14,7,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 8:00,2015,4,14,8,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 9:00,2015,4,14,9,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 10:00,2015,4,14,10,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 11:00,2015,4,14,11,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 12:00,2015,4,14,12,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 13:00,2015,4,14,13,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 14:00,2015,4,14,14,106,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 15:00,2015,4,14,15,114,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 16:00,2015,4,14,16,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 17:00,2015,4,14,17,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 18:00,2015,4,14,18,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 19:00,2015,4,14,19,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 20:00,2015,4,14,20,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 21:00,2015,4,14,21,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 22:00,2015,4,14,22,107,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/14/2015 23:00,2015,4,14,23,131,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 0:00,2015,4,15,0,144,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 1:00,2015,4,15,1,148,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 2:00,2015,4,15,2,132,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 3:00,2015,4,15,3,123,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 4:00,2015,4,15,4,121,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 5:00,2015,4,15,5,132,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 6:00,2015,4,15,6,153,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 7:00,2015,4,15,7,160,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 8:00,2015,4,15,8,147,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 9:00,2015,4,15,9,133,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 10:00,2015,4,15,10,108,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 11:00,2015,4,15,11,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 12:00,2015,4,15,12,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 13:00,2015,4,15,13,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 14:00,2015,4,15,14,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 15:00,2015,4,15,15,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 16:00,2015,4,15,16,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 17:00,2015,4,15,17,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 18:00,2015,4,15,18,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 19:00,2015,4,15,19,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 20:00,2015,4,15,20,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 21:00,2015,4,15,21,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 22:00,2015,4,15,22,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/15/2015 23:00,2015,4,15,23,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 0:00,2015,4,16,0,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 1:00,2015,4,16,1,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 2:00,2015,4,16,2,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 3:00,2015,4,16,3,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 4:00,2015,4,16,4,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 5:00,2015,4,16,5,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 6:00,2015,4,16,6,103,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 7:00,2015,4,16,7,115,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 8:00,2015,4,16,8,126,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 9:00,2015,4,16,9,169,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 10:00,2015,4,16,10,132,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 11:00,2015,4,16,11,109,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 12:00,2015,4,16,12,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 13:00,2015,4,16,13,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 14:00,2015,4,16,14,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 15:00,2015,4,16,15,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 16:00,2015,4,16,16,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 17:00,2015,4,16,17,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 18:00,2015,4,16,18,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 19:00,2015,4,16,19,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 20:00,2015,4,16,20,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 21:00,2015,4,16,21,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 22:00,2015,4,16,22,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/16/2015 23:00,2015,4,16,23,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 0:00,2015,4,17,0,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 1:00,2015,4,17,1,107,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 2:00,2015,4,17,2,132,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 3:00,2015,4,17,3,125,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 4:00,2015,4,17,4,112,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 5:00,2015,4,17,5,117,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 6:00,2015,4,17,6,122,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 7:00,2015,4,17,7,125,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 8:00,2015,4,17,8,123,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 9:00,2015,4,17,9,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 10:00,2015,4,17,10,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 11:00,2015,4,17,11,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 12:00,2015,4,17,12,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 13:00,2015,4,17,13,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 14:00,2015,4,17,14,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 15:00,2015,4,17,15,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 16:00,2015,4,17,16,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 17:00,2015,4,17,17,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 18:00,2015,4,17,18,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 19:00,2015,4,17,19,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 20:00,2015,4,17,20,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 21:00,2015,4,17,21,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 22:00,2015,4,17,22,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/17/2015 23:00,2015,4,17,23,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 0:00,2015,4,18,0,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 1:00,2015,4,18,1,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 2:00,2015,4,18,2,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 3:00,2015,4,18,3,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 4:00,2015,4,18,4,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 5:00,2015,4,18,5,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 6:00,2015,4,18,6,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 7:00,2015,4,18,7,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 8:00,2015,4,18,8,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 9:00,2015,4,18,9,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 10:00,2015,4,18,10,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 11:00,2015,4,18,11,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 12:00,2015,4,18,12,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 13:00,2015,4,18,13,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 14:00,2015,4,18,14,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 15:00,2015,4,18,15,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 16:00,2015,4,18,16,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 17:00,2015,4,18,17,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 18:00,2015,4,18,18,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 19:00,2015,4,18,19,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 20:00,2015,4,18,20,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 21:00,2015,4,18,21,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 22:00,2015,4,18,22,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/18/2015 23:00,2015,4,18,23,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 0:00,2015,4,19,0,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 1:00,2015,4,19,1,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 2:00,2015,4,19,2,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 3:00,2015,4,19,3,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 4:00,2015,4,19,4,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 5:00,2015,4,19,5,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 6:00,2015,4,19,6,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 7:00,2015,4,19,7,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 8:00,2015,4,19,8,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 9:00,2015,4,19,9,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 10:00,2015,4,19,10,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 11:00,2015,4,19,11,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 12:00,2015,4,19,12,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 13:00,2015,4,19,13,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 14:00,2015,4,19,14,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 15:00,2015,4,19,15,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 16:00,2015,4,19,16,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 17:00,2015,4,19,17,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 18:00,2015,4,19,18,19,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 19:00,2015,4,19,19,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 20:00,2015,4,19,20,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 21:00,2015,4,19,21,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 22:00,2015,4,19,22,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/19/2015 23:00,2015,4,19,23,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 0:00,2015,4,20,0,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 1:00,2015,4,20,1,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 2:00,2015,4,20,2,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 3:00,2015,4,20,3,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 4:00,2015,4,20,4,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 5:00,2015,4,20,5,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 6:00,2015,4,20,6,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 7:00,2015,4,20,7,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 8:00,2015,4,20,8,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 9:00,2015,4,20,9,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 10:00,2015,4,20,10,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 11:00,2015,4,20,11,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 12:00,2015,4,20,12,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 13:00,2015,4,20,13,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 14:00,2015,4,20,14,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 15:00,2015,4,20,15,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 16:00,2015,4,20,16,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 17:00,2015,4,20,17,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 18:00,2015,4,20,18,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 19:00,2015,4,20,19,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 20:00,2015,4,20,20,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 21:00,2015,4,20,21,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 22:00,2015,4,20,22,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/20/2015 23:00,2015,4,20,23,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 0:00,2015,4,21,0,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 1:00,2015,4,21,1,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 2:00,2015,4,21,2,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 3:00,2015,4,21,3,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 4:00,2015,4,21,4,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 5:00,2015,4,21,5,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 6:00,2015,4,21,6,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 7:00,2015,4,21,7,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 8:00,2015,4,21,8,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 9:00,2015,4,21,9,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 10:00,2015,4,21,10,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 11:00,2015,4,21,11,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 12:00,2015,4,21,12,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 13:00,2015,4,21,13,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 14:00,2015,4,21,14,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 15:00,2015,4,21,15,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 16:00,2015,4,21,16,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 17:00,2015,4,21,17,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 18:00,2015,4,21,18,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 19:00,2015,4,21,19,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 20:00,2015,4,21,20,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 21:00,2015,4,21,21,18,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 22:00,2015,4,21,22,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/21/2015 23:00,2015,4,21,23,18,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 0:00,2015,4,22,0,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 1:00,2015,4,22,1,13,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 2:00,2015,4,22,2,12,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 3:00,2015,4,22,3,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 4:00,2015,4,22,4,19,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 5:00,2015,4,22,5,11,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 6:00,2015,4,22,6,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 7:00,2015,4,22,7,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 8:00,2015,4,22,8,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 9:00,2015,4,22,9,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 10:00,2015,4,22,10,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 11:00,2015,4,22,11,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 12:00,2015,4,22,12,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 13:00,2015,4,22,13,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 14:00,2015,4,22,14,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 15:00,2015,4,22,15,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 16:00,2015,4,22,16,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 17:00,2015,4,22,17,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 18:00,2015,4,22,18,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 19:00,2015,4,22,19,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 20:00,2015,4,22,20,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 21:00,2015,4,22,21,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 22:00,2015,4,22,22,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/22/2015 23:00,2015,4,22,23,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 0:00,2015,4,23,0,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 1:00,2015,4,23,1,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 2:00,2015,4,23,2,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 3:00,2015,4,23,3,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 4:00,2015,4,23,4,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 5:00,2015,4,23,5,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 6:00,2015,4,23,6,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 7:00,2015,4,23,7,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 8:00,2015,4,23,8,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 9:00,2015,4,23,9,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 10:00,2015,4,23,10,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 11:00,2015,4,23,11,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 12:00,2015,4,23,12,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 13:00,2015,4,23,13,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 14:00,2015,4,23,14,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 15:00,2015,4,23,15,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 16:00,2015,4,23,16,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 17:00,2015,4,23,17,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 18:00,2015,4,23,18,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 19:00,2015,4,23,19,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 20:00,2015,4,23,20,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 21:00,2015,4,23,21,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 22:00,2015,4,23,22,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2015 23:00,2015,4,23,23,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 0:00,2015,4,24,0,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 1:00,2015,4,24,1,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 2:00,2015,4,24,2,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 3:00,2015,4,24,3,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 4:00,2015,4,24,4,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 5:00,2015,4,24,5,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 6:00,2015,4,24,6,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 7:00,2015,4,24,7,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 8:00,2015,4,24,8,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 9:00,2015,4,24,9,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 10:00,2015,4,24,10,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,4/24/2015 11:00,2015,4,24,11,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,4/24/2015 12:00,2015,4,24,12,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 13:00,2015,4,24,13,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 14:00,2015,4,24,14,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 15:00,2015,4,24,15,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 16:00,2015,4,24,16,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 17:00,2015,4,24,17,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 18:00,2015,4,24,18,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 19:00,2015,4,24,19,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 20:00,2015,4,24,20,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 21:00,2015,4,24,21,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 22:00,2015,4,24,22,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2015 23:00,2015,4,24,23,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2015 0:00,2015,4,25,0,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2015 1:00,2015,4,25,1,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2015 2:00,2015,4,25,2,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2015 3:00,2015,4,25,3,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2015 4:00,2015,4,25,4,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2015 5:00,2015,4,25,5,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2015 6:00,2015,4,25,6,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2015 7:00,2015,4,25,7,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2015 8:00,2015,4,25,8,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2015 9:00,2015,4,25,9,62,µg/m³,1 Hr,Valid
